normalised_url,classifications,source_zips,match_kind,in_current_sitemap,route_family,locale,http_status,validation_status,last_crawl_export,syncing_heuristic
https://goalcurrent.live/es/videos/premier-league,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/bracket,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/fixtures,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,True
https://goalcurrent.live/es/worldcup2026/groups/c,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/groups/i,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/groups/k,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-001,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-012,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-013,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-015,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-021,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-029,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-033,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-034,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-036,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-037,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-039,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-040,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-041,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-042,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-049,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-050,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-051,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-056,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-058,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-060,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-066,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-067,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-069,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-072,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-073,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-074,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-084,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-086,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-087,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-089,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-091,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-096,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-100,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-102,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/match/fixture-103,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,wc_match,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/arg,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/aus,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/bih,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/bra,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/cpv,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/ecu,Indexed (valid examples),goalcurrent.live-Coverage-Valid-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,2026-07-04,False
https://goalcurrent.live/es/worldcup2026/teams/egy,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/esp,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/fra,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/ger,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/irq,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/jor,Indexed (valid examples),goalcurrent.live-Coverage-Valid-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,2026-07-05,False
https://goalcurrent.live/es/worldcup2026/teams/jpn,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/kor,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/ned,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/nor,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/par,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/qat,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/rsa,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/sco,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/sen,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/sui,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/swe,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/teams/tur,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/es/worldcup2026/venues,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,es,200,,1970-01-01,False
https://goalcurrent.live/fa,Indexed (valid examples),goalcurrent.live-Coverage-Valid-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,2026-07-01,False
https://goalcurrent.live/fa/articles/alireza-beiranvand-iran-world-cup-hero,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,editorial,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/articles/football-in-developing-countries,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,editorial,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/articles/football-world-cup-history,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,editorial,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/articles/premier-league-2026-27-preview,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,editorial,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/articles/world-cup-2026-complete-guide,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,editorial,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/articles/world-cup-2026-group-stage-guide,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,editorial,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/articles/world-cup-2026-june-23-recap,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,editorial,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/live,Indexed (valid examples),goalcurrent.live-Coverage-Valid-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,2026-07-03,False
https://goalcurrent.live/fa/match/fixture-001,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-008,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-009,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-015,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-021,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-029,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-030,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-034,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-049,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-050,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-059,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-078,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-082,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-089,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-096,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/match/fixture-099,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/news,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/news/premier-league,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/news/world-cup,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/premier-league/2025-26/table,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/premier-league/clubs/aston-villa,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/premier-league/clubs/bournemouth,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/premier-league/clubs/crystal-palace,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/premier-league/clubs/everton,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/premier-league/clubs/fulham,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
https://goalcurrent.live/fa/premier-league/clubs/ipswich-town,Discovered – currently not indexed|Indexed (valid examples),goalcurrent.live-Coverage-Drilldown-2026-07-22.zip|goalcurrent.live-Coverage-Validation-2026-07-22.zip,exact_normalised_in_sitemap,True,static,fa,200,,1970-01-01,False
